split,sequence,lidar_frame,cam_frame,dt_seconds,frame_valid,n_in_image,n_occluded,n_road_in_image,n_road_occluded,n_marking_in_image,n_marking_occluded,n_other_in_image,n_other_occluded,n_raw8_in_image,n_raw8_occluded,n_raw9_in_image,n_raw9_occluded,n_raw10_in_image,n_raw10_occluded
train,078,7,7,-0.04981803894042969,1,52958,68,16929,11,3156,4,32849,53,792,0,178,0,2186,4
train,078,8,8,-0.04981279373168945,1,55548,85,16890,8,3136,2,35496,75,778,0,180,1,2178,1
train,078,9,9,-0.04982900619506836,1,54869,65,16854,12,3122,1,34871,52,779,0,186,0,2157,1
train,078,10,10,-0.049818992614746094,1,55915,72,16802,6,3084,4,36000,62,773,0,181,0,2130,4
train,078,11,11,-0.04981398582458496,1,58616,99,17068,20,3083,1,38437,78,762,0,180,0,2141,1
train,078,12,12,-0.04980206489562988,1,56964,67,17387,4,3065,2,36484,61,760,0,173,0,2132,2
train,078,13,13,-0.04979991912841797,1,56594,67,17686,8,3128,0,35752,59,743,0,242,0,2143,0
train,078,14,14,-0.04981493949890137,1,58590,81,18098,9,3175,1,37292,71,725,0,241,0,2209,1
train,078,15,15,-0.04981398582458496,1,56903,72,18447,13,3236,1,35196,58,687,0,285,0,2264,1
train,078,16,16,-0.04982709884643555,1,56507,61,18749,8,3351,1,34374,52,679,0,321,1,2351,0
train,078,17,17,-0.049841880798339844,1,58443,72,19086,10,3426,2,35894,60,667,0,329,2,2430,0
train,078,18,18,-0.04985380172729492,1,56816,55,19262,6,3627,2,33881,47,634,0,421,2,2572,0
train,078,19,19,-0.049870967864990234,1,56499,59,19492,7,3962,0,33016,52,609,0,570,0,2783,0
train,078,20,20,-0.04986906051635742,1,58532,68,19817,4,4210,0,34472,64,616,0,618,0,2976,0
train,078,21,21,-0.04986691474914551,1,57141,60,20712,18,4508,0,31876,42,539,0,678,0,3291,0
train,078,22,22,-0.049865007400512695,1,59190,84,20929,17,4672,0,33540,67,519,0,679,0,3474,0
train,078,23,23,-0.04986214637756348,1,57701,58,20846,7,5087,2,31734,48,495,0,852,0,3740,2
train,078,24,24,-0.04987692832946777,1,57324,60,20814,8,5464,2,31010,50,459,0,1019,0,3986,2
train,078,25,25,-0.04987311363220215,1,59327,66,20786,2,5777,3,32733,61,424,0,1177,1,4176,2
train,078,26,26,-0.04986906051635742,1,57815,64,20899,7,5965,3,30921,54,379,0,1204,0,4382,3
train,078,27,27,-0.04986882209777832,1,57619,47,20968,3,6145,2,30481,42,327,0,1263,0,4555,2
train,078,28,28,-0.0498661994934082,1,59541,74,20923,2,6383,0,32207,72,288,0,1465,0,4630,0
train,078,29,29,-0.04987597465515137,1,58050,61,20566,6,6861,4,30593,51,180,0,1897,0,4784,4
train,078,30,30,-0.04987311363220215,1,57668,63,21156,5,6459,5,30020,53,113,0,1480,0,4866,5
train,078,31,31,-0.04986310005187988,1,60041,76,22535,14,5495,3,31977,59,49,0,542,1,4904,2
train,078,32,32,-0.04985690116882324,1,57963,63,22548,4,5137,0,30235,59,15,0,94,0,5028,0
train,078,33,33,-0.049859046936035156,1,57720,41,22610,4,5283,2,29796,35,14,0,43,0,5226,2
train,078,34,34,-0.04986286163330078,1,59910,59,22634,5,5480,1,31769,53,9,0,46,0,5425,1
train,078,35,35,-0.04984402656555176,1,58582,62,22771,3,5626,0,30151,59,15,0,43,0,5568,0
train,078,36,36,-0.04984593391418457,1,58427,60,22805,4,5900,2,29689,54,18,0,36,0,5846,2
train,078,37,37,-0.04986000061035156,1,60529,65,22751,0,6178,0,31573,65,19,0,39,0,6120,0
train,078,38,38,-0.0498509407043457,1,59152,54,22424,5,6552,0,30154,49,21,0,32,0,6499,0
train,078,39,39,-0.0498509407043457,1,58775,45,21765,0,7037,0,29953,45,16,0,46,0,6975,0
train,078,40,40,-0.04984784126281738,1,60964,54,21262,2,7690,0,31996,52,21,0,41,0,7628,0
train,078,41,41,-0.049839019775390625,1,59503,43,20642,2,8566,0,30275,41,13,0,41,0,8512,0
train,078,42,42,-0.04985499382019043,1,59330,52,21334,3,8155,0,29821,49,13,0,46,0,8096,0
train,078,43,43,-0.04984903335571289,1,61343,62,22050,4,7518,0,31750,58,22,0,42,0,7454,0
train,078,44,44,-0.049852848052978516,1,59644,62,22229,3,7083,0,30317,59,18,0,36,0,7029,0
train,078,45,45,-0.04984712600708008,1,59269,57,22554,6,6558,0,30142,51,20,0,63,0,6475,0
train,078,46,46,-0.049833059310913086,1,61247,82,22936,5,6153,0,32144,77,19,0,61,0,6073,0
train,078,47,47,-0.04984283447265625,1,59461,58,23434,2,5671,0,30344,56,18,0,57,0,5596,0
train,078,48,48,-0.04983091354370117,1,58979,58,23813,6,5235,0,29921,52,20,0,57,0,5158,0
train,078,49,49,-0.049818992614746094,1,60897,82,24196,5,4709,0,31981,77,22,0,75,0,4612,0
train,078,50,50,-0.04981589317321777,1,59149,78,24442,8,4032,0,30669,70,19,0,90,0,3923,0
train,078,51,51,-0.049822092056274414,1,58581,69,25083,4,2992,1,30496,64,25,0,96,0,2871,1
train,078,52,52,-0.04982805252075195,1,60008,99,26076,2,1572,0,32354,97,23,0,68,0,1481,0
train,078,53,53,-0.049813032150268555,1,58513,80,26610,2,968,0,30930,78,28,0,99,0,841,0
train,078,54,54,-0.04981112480163574,1,60377,95,26508,5,890,0,32970,90,23,0,78,0,789,0
train,078,55,55,-0.049816131591796875,1,58853,91,26321,6,770,0,31755,85,24,0,63,0,683,0
train,078,56,56,-0.04982304573059082,1,58437,91,26220,1,722,0,31489,90,26,0,101,0,595,0
train,078,57,57,-0.04983997344970703,1,60308,122,26263,5,636,1,33396,116,27,0,38,0,571,1
train,078,58,58,-0.049829959869384766,1,58860,98,26218,3,710,0,31922,95,26,0,83,0,601,0
train,078,59,59,-0.04980778694152832,1,58656,74,26277,1,688,1,31682,72,24,0,28,0,636,1
train,078,60,60,-0.04981398582458496,1,60465,100,26378,2,759,0,33322,98,35,0,54,0,670,0
train,078,61,61,-0.049818992614746094,1,59155,64,26641,5,815,0,31692,59,37,0,62,0,716,0
train,078,62,62,-0.049825191497802734,1,58765,59,26385,2,904,0,31461,57,38,0,50,0,816,0
train,078,63,63,-0.04980802536010742,1,60676,80,26195,5,1101,0,33371,75,32,0,70,0,999,0
train,078,64,64,-0.049794912338256836,1,59030,55,25967,3,1212,0,31840,52,41,0,73,0,1098,0
train,078,65,65,-0.04981088638305664,1,58467,59,25431,1,1495,0,31533,58,90,0,102,0,1303,0
train,078,66,66,-0.04979705810546875,1,59915,91,25330,2,1631,0,32946,89,64,0,128,0,1439,0
train,078,67,67,-0.049809932708740234,1,58252,69,25114,0,1901,1,31227,68,76,0,130,0,1695,1
train,078,68,68,-0.04982399940490723,1,57858,80,24839,1,2017,1,30993,78,95,0,92,0,1830,1
train,078,69,69,-0.04983091354370117,1,60040,69,24232,3,2261,0,33542,66,115,0,121,0,2025,0
train,078,70,70,-0.04985499382019043,1,58238,60,23343,3,2649,0,32223,57,120,0,171,0,2358,0
train,078,71,71,-0.04984617233276367,1,57815,61,22714,5,2869,0,32209,56,164,0,104,0,2601,0
train,078,72,72,-0.04984092712402344,1,60608,88,22244,2,3224,0,35127,86,195,0,139,0,2890,0
train,078,73,73,-0.0498499870300293,1,59841,79,22041,1,3484,0,34307,78,257,0,136,0,3091,0
train,078,74,74,-0.0498499870300293,1,60563,74,22348,1,3435,0,34762,73,210,0,104,0,3121,0
train,078,75,75,-0.04986977577209473,1,63946,78,21750,0,3883,0,38304,78,257,0,82,0,3544,0
train,078,76,76,-0.04987311363220215,1,63338,91,21517,1,4213,0,37607,90,257,0,68,0,3888,0
train,078,77,77,-0.04987597465515137,1,63700,58,21120,0,4572,0,38001,58,380,0,58,0,4134,0
train,078,78,78,-0.049870967864990234,1,66913,96,20507,0,5076,0,41322,96,307,0,41,0,4728,0
train,078,79,79,-0.049870967864990234,1,65018,60,19616,2,5746,0,39652,58,439,0,27,0,5280,0
train,080,0,0,-0.049685001373291016,1,55044,86,30446,7,636,0,23919,78,630,0,0,0,6,0
train,080,1,1,-0.04968714714050293,1,53467,76,30360,6,600,0,22460,70,594,0,0,0,6,0
train,080,2,2,-0.049691200256347656,1,53697,113,30285,5,596,0,22750,108,592,0,0,0,4,0
train,080,3,3,-0.04969000816345215,1,54720,106,30226,6,656,0,23756,98,652,0,0,0,4,0
train,080,4,4,-0.04968094825744629,1,53792,69,30305,6,724,1,22655,62,717,0,0,0,7,1
train,080,5,5,-0.04967808723449707,1,53839,97,30330,3,892,0,22507,93,889,0,0,0,3,0
train,080,6,6,-0.04967808723449707,1,54887,107,30161,5,1011,1,23598,101,1004,1,0,0,7,0
train,080,7,7,-0.049675941467285156,1,53483,85,30194,2,814,0,22354,82,808,0,0,0,6,0
train,080,8,8,-0.04968690872192383,1,53290,82,30247,2,455,0,22482,80,450,0,0,0,5,0
train,080,9,9,-0.049681901931762695,1,53954,79,29994,4,471,0,23377,75,465,0,0,0,6,0
train,080,10,10,-0.049677133560180664,1,52688,76,29974,4,483,0,22086,72,477,0,0,0,6,0
train,080,11,11,-0.04967999458312988,1,52692,81,29923,7,545,0,22034,72,538,0,0,0,7,0
train,080,12,12,-0.04967808723449707,1,53622,69,29710,5,635,0,23076,64,626,0,0,0,9,0
train,080,13,13,-0.04968404769897461,1,52828,68,29380,10,765,0,22494,58,755,0,0,0,10,0
train,080,14,14,-0.0496828556060791,1,53205,102,29036,10,843,0,23115,77,833,0,0,0,10,0
train,080,15,15,-0.04967904090881348,1,53583,100,28817,14,769,0,23852,85,752,0,0,0,17,0
train,080,16,16,-0.04968380928039551,1,53092,73,29075,12,528,0,23314,60,511,0,0,0,17,0
train,080,17,17,-0.0496830940246582,1,53147,86,28812,13,386,0,23773,73,363,0,0,0,23,0
train,080,18,18,-0.049675941467285156,1,54061,84,28523,19,407,0,24958,65,382,0,0,0,25,0
train,080,19,19,-0.04967689514160156,1,53367,60,28503,12,454,0,24225,44,422,0,0,0,32,0
train,080,20,20,-0.0496821403503418,1,53755,61,28238,2,511,0,24805,58,477,0,0,0,34,0
train,080,21,21,-0.04967904090881348,1,54794,80,27799,4,636,0,26268,76,591,0,0,0,45,0
train,080,22,22,-0.04967689514160156,1,53795,60,27235,4,759,0,25709,56,722,0,0,0,37,0
train,080,23,23,-0.04967904090881348,1,53686,71,26724,13,750,0,26131,58,713,0,0,0,37,0
train,080,24,24,-0.04966616630554199,1,54945,66,26519,7,512,0,27821,59,470,0,0,0,42,0
train,080,25,25,-0.049661874771118164,1,53837,66,26322,6,360,0,27061,60,317,0,0,0,43,0
train,080,26,26,-0.04966902732849121,1,54006,63,26138,9,371,0,27388,54,325,0,0,0,46,0
train,080,27,27,-0.04966306686401367,1,54686,61,26087,6,398,0,28087,55,352,0,0,0,46,0
train,080,28,28,-0.049659013748168945,1,53771,38,25901,8,446,0,27317,30,387,0,0,0,59,0
train,080,29,29,-0.049664974212646484,1,54289,61,25825,16,485,0,27882,45,439,0,0,0,46,0
train,080,30,30,-0.04966306686401367,1,55194,73,25937,17,611,0,28545,53,547,0,0,0,64,0
train,080,31,31,-0.04965710639953613,1,55200,62,25624,14,739,0,28746,46,658,0,0,0,81,0
train,080,32,32,-0.04965400695800781,1,56287,90,25331,14,802,0,30056,71,712,0,0,0,90,0
train,080,33,33,-0.049651145935058594,1,55068,60,25075,12,673,0,29224,47,603,0,0,0,70,0
train,080,34,34,-0.04964303970336914,1,55248,64,24866,12,540,0,29719,51,458,0,0,0,82,0
train,080,35,35,-0.04964303970336914,1,56295,69,24545,12,414,0,31234,56,327,0,0,0,87,0
train,080,36,36,-0.049649953842163086,1,55049,56,24129,11,416,0,30406,45,339,0,0,0,77,0
train,080,37,37,-0.04965019226074219,1,55252,57,23648,7,426,0,31088,50,360,0,0,0,66,0
train,080,38,38,-0.04964709281921387,1,56509,70,23247,7,457,0,32712,63,398,0,0,0,59,0
train,080,39,39,-0.04964804649353027,1,55278,78,22941,10,499,0,31747,66,444,0,0,0,55,0
train,080,40,40,-0.04964399337768555,1,55668,86,22492,12,533,0,32541,74,459,0,0,0,74,0
train,080,41,41,-0.04964494705200195,1,56192,95,22057,19,571,0,33464,74,503,0,0,0,68,0
train,080,42,42,-0.04965090751647949,1,54501,89,21555,28,660,1,32152,55,603,0,0,0,57,1
train,080,43,43,-0.04964900016784668,1,53129,82,21222,22,783,0,30932,59,733,0,0,0,50,0
train,080,44,44,-0.049655914306640625,1,53223,86,20824,24,811,0,31398,60,776,0,0,0,35,0
train,080,45,45,-0.049655914306640625,1,52096,99,20789,19,692,1,30383,77,661,0,0,0,31,1
train,080,46,46,-0.04965496063232422,1,51913,90,20878,34,560,1,30231,48,513,0,0,0,47,1
train,080,47,47,-0.04965806007385254,1,52895,92,21073,29,349,0,31229,60,290,0,0,0,59,0
train,080,48,48,-0.049665212631225586,1,51976,55,21025,6,236,0,30423,47,190,0,0,0,46,0
train,080,49,49,-0.04967308044433594,1,51928,61,21073,10,230,0,30294,45,181,0,0,0,49,0
train,080,50,50,-0.04967308044433594,1,52789,88,21031,16,250,0,31125,64,199,0,0,0,51,0
train,080,51,51,-0.04967093467712402,1,52135,79,21246,11,249,0,30228,56,211,0,0,0,38,0
train,080,52,52,-0.04967808723449707,1,51752,92,21337,12,243,0,29762,74,217,0,0,0,26,0
train,080,53,53,-0.04967904090881348,1,52237,81,21302,13,272,0,30299,64,244,0,0,0,28,0
train,080,54,54,-0.04967689514160156,1,50960,99,21243,20,283,0,29079,77,250,0,0,0,33,0
train,080,55,55,-0.04967784881591797,1,51160,93,21060,13,304,0,29470,75,269,0,0,0,35,0
train,080,56,56,-0.04967784881591797,1,52050,102,20808,12,300,1,30648,80,282,0,0,0,18,1
train,080,57,57,-0.04967904090881348,1,51315,105,20645,14,364,2,29981,86,342,0,0,0,22,2
train,080,58,58,-0.049681901931762695,1,50854,83,20511,12,464,0,29562,70,431,0,0,0,33,0
train,080,59,59,-0.04968118667602539,1,51974,97,20119,10,619,0,30958,82,585,0,0,0,34,0
train,080,60,60,-0.0496828556060791,1,50756,78,20172,10,731,0,29574,67,689,0,0,0,42,0
train,080,61,61,-0.04968905448913574,1,50599,83,20230,13,593,0,29507,69,560,0,0,0,33,0
train,080,62,62,-0.04969596862792969,1,51875,74,20111,16,436,0,31077,57,416,0,0,0,20,0
train,080,63,63,-0.04968690872192383,1,50569,68,20164,14,233,0,29930,52,216,0,0,0,17,0
train,080,64,64,-0.04968380928039551,1,53635,72,20676,10,167,0,32578,61,129,0,0,0,38,0
train,080,65,65,-0.04968690872192383,1,52574,66,20837,13,172,0,31317,53,147,0,0,0,25,0
train,080,66,66,-0.0496830940246582,1,52902,71,20385,6,218,1,32068,64,168,0,0,0,50,1
train,080,67,67,-0.049694061279296875,1,53434,95,19954,3,229,1,33051,90,182,0,0,0,47,1
train,080,68,68,-0.04969596862792969,1,52483,76,19693,11,211,0,32384,65,205,0,0,0,6,0
train,080,69,69,-0.04969382286071777,1,52747,70,19440,5,221,0,32872,64,204,0,0,0,17,0
train,080,70,70,-0.04969596862792969,1,54050,75,19315,3,223,0,34286,72,207,0,0,0,16,0
train,080,71,71,-0.04969286918640137,1,52990,63,18871,5,258,0,33610,58,211,0,0,0,47,0
train,080,72,72,-0.04970097541809082,1,53358,57,18388,5,215,0,34497,52,207,0,0,0,8,0
train,080,73,73,-0.04970192909240723,1,54238,48,18042,4,270,0,35687,44,235,0,0,0,35,0
train,080,74,74,-0.04970407485961914,1,53235,50,17676,6,292,0,35053,44,262,0,0,0,30,0
train,080,75,75,-0.04970097541809082,1,53847,35,17672,1,351,0,35645,33,316,0,0,0,35,0
train,080,76,76,-0.04969310760498047,1,55174,43,17447,5,432,0,37119,38,411,0,0,0,21,0
train,080,77,77,-0.049690961837768555,1,54154,54,17106,5,519,0,36364,49,491,0,0,0,28,0
train,080,78,78,-0.04968690872192383,1,54447,56,16553,4,572,0,37154,52,561,0,0,0,11,0
train,080,79,79,-0.049681901931762695,1,53697,67,16472,19,575,0,36484,48,565,0,0,0,10,0
train,084,0,0,-0.04964804649353027,1,54157,100,30012,12,1757,1,22337,87,953,0,412,0,392,1
train,084,1,1,-0.04964900016784668,1,49869,74,27988,6,1619,0,20212,68,864,0,385,0,370,0
train,084,2,2,-0.04965090751647949,1,49806,48,28246,5,1383,0,20134,42,544,0,476,0,363,0
train,084,3,3,-0.04965996742248535,1,50041,59,28383,5,1016,0,20581,54,106,0,578,0,332,0
train,084,4,4,-0.04966092109680176,1,50864,76,27889,7,1264,0,21652,67,69,0,791,0,404,0
train,084,5,5,-0.04966592788696289,1,49614,51,27238,12,1479,0,20846,39,78,0,1015,0,386,0
train,084,6,6,-0.049665212631225586,1,49556,70,27914,12,839,0,20761,58,90,0,474,0,275,0
train,084,7,7,-0.04966998100280762,1,53683,94,29111,31,566,0,23932,63,117,0,0,0,449,0
train,084,8,8,-0.04967308044433594,1,53813,95,29178,24,587,0,23977,71,121,0,0,0,466,0
train,084,9,9,-0.04967379570007324,1,54696,90,29321,23,639,0,24586,67,146,0,0,0,493,0
train,084,10,10,-0.04967904090881348,1,53322,87,29388,26,719,0,23055,61,142,0,0,0,577,0
train,084,11,11,-0.04967904090881348,1,53181,85,29409,25,773,1,22827,59,159,0,0,0,614,1
train,084,12,12,-0.04966902732849121,1,54226,139,29159,35,747,2,24048,101,186,0,0,0,561,2
train,084,13,13,-0.04967212677001953,1,52739,91,29456,22,964,0,22138,68,187,0,0,0,777,0
train,084,14,14,-0.049678802490234375,1,53320,84,29998,28,1059,0,22203,56,219,0,0,0,840,0
train,084,15,15,-0.0496821403503418,1,54649,78,30337,9,1126,0,23130,66,232,0,0,0,894,0
train,084,16,16,-0.049685001373291016,1,53953,76,30386,13,1215,0,22287,63,260,0,0,0,955,0
train,084,17,17,-0.0496821403503418,1,54045,60,29848,8,1479,0,22676,52,324,0,0,0,1155,0
train,084,18,18,-0.04967904090881348,1,54781,97,29200,9,1792,0,23750,88,329,0,0,0,1463,0
train,084,19,19,-0.04967808723449707,1,52864,94,28478,11,2033,0,22311,83,343,0,0,0,1690,0
train,084,20,20,-0.04968595504760742,1,52655,69,27272,12,2559,0,22779,57,403,0,0,0,2156,0
train,084,21,21,-0.049680233001708984,1,53997,80,26044,3,3585,0,24336,77,497,0,0,0,3088,0
train,084,22,22,-0.049674034118652344,1,52988,74,27712,4,1784,0,23451,69,546,0,0,0,1238,0
train,084,23,23,-0.04967904090881348,1,53321,56,27332,2,2465,0,23466,54,815,0,0,0,1650,0
train,084,24,24,-0.04967498779296875,1,53919,76,28958,3,879,0,24036,73,863,0,0,0,16,0
train,084,25,25,-0.04967808723449707,1,52669,74,29523,3,656,0,22439,71,633,0,0,0,23,0
train,084,26,26,-0.04968976974487305,1,52896,72,29244,6,954,0,22649,66,939,0,0,0,15,0
train,084,27,27,-0.0496830940246582,1,53481,92,29101,5,605,0,23729,87,578,0,0,0,27,0
train,084,28,28,-0.04967999458312988,1,52043,61,28575,5,767,0,22649,56,740,0,0,0,27,0
train,084,29,29,-0.049688100814819336,1,51972,56,29059,2,412,1,22446,53,370,1,0,0,42,0
train,084,30,30,-0.0496821403503418,1,52936,90,29337,2,509,0,23036,88,460,0,0,0,49,0
train,084,31,31,-0.0496828556060791,1,52581,64,29881,3,637,0,22008,61,594,0,0,0,43,0
train,084,32,32,-0.0496830940246582,1,52681,65,29879,3,948,1,21797,61,915,0,0,0,33,1
train,084,33,33,-0.04967808723449707,1,53653,77,29791,5,727,0,23102,72,695,0,0,0,32,0
train,084,34,34,-0.049677133560180664,1,52371,80,29427,9,479,0,22431,71,441,0,0,0,38,0
train,084,35,35,-0.049674034118652344,1,52595,79,28914,2,581,0,23069,77,535,0,0,0,46,0
train,084,36,36,-0.04968094825744629,1,53747,62,28494,1,760,0,24458,61,714,0,0,0,46,0
train,084,37,37,-0.04968404769897461,1,52589,89,28348,1,841,0,23359,88,779,0,0,0,62,0
train,084,38,38,-0.04969000816345215,1,52683,85,28488,6,441,0,23720,79,373,0,0,0,68,0
train,084,39,39,-0.04969215393066406,1,53318,66,27764,5,557,0,24969,61,482,0,0,0,75,0
train,084,40,40,-0.04968094825744629,1,56238,87,28413,7,837,0,26951,80,751,0,0,0,86,0
train,084,41,41,-0.049681901931762695,1,57864,105,29331,7,447,0,28037,98,346,0,0,0,101,0
train,084,42,42,-0.04968595504760742,1,56866,85,29856,12,544,0,26429,73,421,0,0,0,123,0
train,084,43,43,-0.04969501495361328,1,56730,85,29903,15,695,0,26088,69,546,0,0,0,149,0
train,084,44,44,-0.04970693588256836,1,57057,82,29368,8,956,0,26683,74,793,0,0,0,163,0
train,084,45,45,-0.049710988998413086,1,54772,79,29314,10,429,0,24985,69,352,0,0,0,77,0
train,084,46,46,-0.0496981143951416,1,54306,75,29179,1,322,0,24756,74,307,0,0,0,15,0
train,084,47,47,-0.049685001373291016,1,54831,74,28974,5,418,0,25397,69,418,0,0,0,0,0
train,084,48,48,-0.04967498779296875,1,53872,67,28882,8,667,0,24236,59,667,0,0,0,0,0
train,084,49,49,-0.04967617988586426,1,54120,67,29018,2,521,0,24487,64,521,0,0,0,0,0
train,084,50,50,-0.04966402053833008,1,55098,68,28862,1,289,0,25903,67,289,0,0,0,0,0
train,084,51,51,-0.04966592788696289,1,53962,56,28016,4,454,0,25445,52,452,0,0,0,2,0
train,084,52,52,-0.04966998100280762,1,54122,67,27352,7,702,0,26019,60,697,0,0,0,5,0
train,084,53,53,-0.049664974212646484,1,55225,96,27317,6,488,0,27364,90,478,0,0,0,10,0
train,084,54,54,-0.04966998100280762,1,53671,87,27646,8,256,0,25722,79,243,0,0,0,13,0
train,084,55,55,-0.049671173095703125,1,53510,53,27713,6,354,0,25395,47,337,0,0,0,17,0
train,084,56,56,-0.049661874771118164,1,53439,61,27352,5,698,0,25338,56,676,0,0,0,22,0
train,084,57,57,-0.049674034118652344,1,52158,62,28334,7,621,0,23175,55,604,0,0,0,17,0
train,084,58,58,-0.04966902732849121,1,52546,63,29921,3,277,0,22315,60,250,0,0,0,27,0
train,084,59,59,-0.049671173095703125,1,53641,53,30209,3,406,0,22990,50,364,0,0,0,42,0
train,084,60,60,-0.049672842025756836,1,52481,59,29824,8,557,0,22057,51,497,0,0,0,60,0
train,084,61,61,-0.04967808723449707,1,52327,48,29769,2,862,0,21657,46,777,0,0,0,85,0
train,084,62,62,-0.049659013748168945,1,53379,74,30851,2,541,0,21952,72,457,0,0,0,84,0
train,084,63,63,-0.04965806007385254,1,52252,55,31670,3,414,0,20136,52,346,0,0,0,68,0
train,084,64,64,-0.04965686798095703,1,51890,40,31308,4,572,0,19989,36,483,0,0,0,89,0
train,084,65,65,-0.04966092109680176,1,51696,50,30439,3,776,0,20453,47,670,0,0,0,106,0
train,084,66,66,-0.049664974212646484,1,50031,32,30027,4,812,0,19151,28,677,0,0,0,135,0
train,084,67,67,-0.04966902732849121,1,49503,49,30144,3,642,0,18672,46,472,0,0,0,170,0
train,084,68,68,-0.04965686798095703,1,49946,45,29807,0,850,0,19255,44,642,0,0,0,208,0
train,084,69,69,-0.04965710639953613,1,48961,54,29140,5,1120,0,18671,49,865,0,0,0,255,0
train,084,70,70,-0.04965996742248535,1,49185,63,28861,5,1392,0,18901,58,1054,0,0,0,338,0
train,084,71,71,-0.04966402053833008,1,50644,70,29501,4,912,0,20188,66,566,0,0,0,346,0
train,084,72,72,-0.04967212677001953,1,49882,57,29617,2,882,0,19355,55,702,0,0,0,180,0
train,084,73,73,-0.049675941467285156,1,49708,65,29235,3,909,0,19532,62,854,0,0,0,55,0
train,084,74,74,-0.04967093467712402,1,53087,62,31430,12,747,0,20882,50,707,0,0,0,40,0
train,084,75,75,-0.04967308044433594,1,52749,51,31361,13,863,0,20482,38,834,0,0,0,29,0
train,084,76,76,-0.04967188835144043,1,54010,61,31338,7,898,0,21736,54,879,0,0,0,19,0
train,084,77,77,-0.0496668815612793,1,52577,66,30161,5,1117,0,21269,59,1115,0,0,0,2,0
train,084,78,78,-0.04966306686401367,1,52252,61,29832,11,709,0,21675,50,698,0,0,0,11,0
train,084,79,79,-0.049668073654174805,1,48129,69,27052,7,603,0,20438,62,593,0,0,0,10,0
train,088,0,0,-0.04968690872192383,1,57346,104,29916,8,754,0,26623,96,741,0,0,0,13,0
train,088,1,1,-0.04969620704650879,1,53655,68,28392,4,637,0,24573,62,624,0,0,0,13,0
train,088,2,2,-0.04970598220825195,1,52852,79,28813,4,581,0,23413,75,559,0,0,0,22,0
train,088,3,3,-0.049710988998413086,1,54477,78,28899,8,726,0,24785,70,704,0,0,0,22,0
train,088,4,4,-0.049720048904418945,1,56307,79,30878,11,970,1,24400,67,919,1,0,0,51,0
train,088,5,5,-0.04972195625305176,1,57707,109,31030,9,721,1,25875,99,661,0,0,0,60,1
